x,y,title,tokens,word,poem_title,author,period,link
0.019018253,-0.013416074,"ear. the juggler, though with grief at **heart**, in recognition of her art, said: ""","ear . the jug ##gler , though with grief at heart , in recognition of her art , said : """,heart,Juggler And Vice,John Gay,18th Century,http://public-domain-poetry.com/john-gay/juggler-and-vice-34794
0.018595684,0.019136766,"cloud, her countenance brightens and her **eye** expands; her bosom heaves and spreads,","cloud , her count ##ena ##nce bright ##ens and her eye expands ; her bo ##som he ##aves and spreads ,",eye,Laodamia,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/laodamia-3969
0.015192583,0.0196127,"majestic frame, which from the neighb '**ring** hampton takes its name. here britain's states","majestic frame , which from the ne ##igh ##b ' ring hampton takes its name . here britain ' s states",ring,The Rape of the Lock (Canto 3),Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/rape-of-the-lock-canto-3-1689
0.017232861,0.02972001,"! no sooner on that perjur'd **head**, with pomp, the votive wreaths","! no sooner on that per ##ju ##r ' d head , with po ##mp , the vo ##tive wreath ##s",head,"Odes From Horace. - To Barine. Book The Second, Ode The Eighth",Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/odes-from-horace-to-barine-book-the-second-ode-the-eighth-31201
0.021445792,-0.014964206,"lover! canst thou break his faithfu '**heart**? turn again, thou fair eliza; if to","lover ! cans ##t thou break his faith ##fu ' heart ? turn again , thou fair eliza ; if to",heart,Fair Eliza,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/fair-eliza-10252
0.021322042,-0.0132581275,"again, thou fair eliza; if to love thy **heart** denies, for pity hide the cruel sentence under friendship","again , thou fair eliza ; if to love thy heart denies , for pity hide the cruel sentence under friendship",heart,Fair Eliza,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/fair-eliza-10252
0.016697224,0.0129496595,"friends, your troth to plight with the symbolic **ring**, and willing hands solemnly joined. now sanct","friends , your tr ##oth to plight with the symbolic ring , and willing hands solemnly joined . now san ##ct",ring,Ecclesiastical Sonnets - Part III. - XXVI - The Marriage Ceremony,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-iii-xxvi-the-marriage-ceremony-4447
0.021276485,-0.012222758,"h tempered so her clay, that every hour thy **heart** runs wild, yet never once doth go as","##h tempered so her clay , that every hour thy heart runs wild , yet never once dot ##h go as",heart,Matthew,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/matthew-4003
0.020319577,0.012191119,"wreck of fame, cipher and syllable! thine **eye** has travelled down to matthew's name, pause","wreck of fame , cipher and syllable ! thin ##e eye has travelled down to matthew ' s name , pause",eye,Matthew,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/matthew-4003
0.020923948,-0.018073412,"of repose. strange fondness of the human **heart**, enamour'd of its harm!","of rep ##ose . strange fond ##ness of the human heart , en ##amo ##ur ' d of its harm !",heart,The Death of Damon,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/death-of-damon-8411
0.018361453,0.016814936,"so kind, wilt view with scornful **eye** a muse scarce rear'd beneath our sullen","so kind , wil ##t view with sc ##orn ##ful eye a muse scarce rear ' d beneath our sul ##len",eye,"To Giovanni Battista Manso, Marquis of Villa",John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/to-giovanni-battista-manso-marquis-of-villa-8410
0.020646237,-0.014825456,"; meantime, the bard divine sang, sylvia my **heart** in wondrous wise alarm'd awed","; meantime , the bard divine sang , sylvia my heart in won ##dro ##us wise alarm ' d awe ##d",heart,On the Death of the Bishop of Ely.1 - Anno Aetates 17,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/on-the-death-of-the-bishop-of-ely-anno-aetates-17-8401
0.019726602,-0.01770248,"part, is still a sad good christian at her **heart**. time, and thy charms, thou fancies","part , is still a sad good christian at her heart . time , and thy charms , thou fan ##cies",heart,"Sonnet LXIX. To A Young Lady, Purposing To Marry A Man Of Immoral Character In The Hope Of His Reformation",Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/sonnet-lxix-to-a-young-lady-purposing-to-marry-a-man-of-immoral-character-in-the-hope-of-his-reform-31159
0.020431243,-0.016586583,"his breast the mighty poet bore a patriot's **heart**, warm with undying fire. bold with the","his breast the mighty poet bore a patriot ' s heart , warm with und ##ying fire . bold with the",heart,"Memorials Of A Tour In Italy, 1837 - XIX. - At Florence",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-in-italy-1837-xix-at-florence-4664
0.019298138,0.018791983,"the night below. with dim, deep-sunken **eye**, crutched on his staff, who tremble","the night below . with dim , deep - sunken eye , cr ##ut ##ched on his staff , who tremble",eye,A Funeral Fantasie,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/a-funeral-fantasie-30700
0.021217322,-0.01000368,"ttering by? as wrung from out the shattered **heart**, one groan breaks the deep hush alone! crushed","##ttering by ? as wr ##ung from out the shattered heart , one groan breaks the deep hush alone ! crushed",heart,A Funeral Fantasie,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/a-funeral-fantasie-30700
0.020687923,-0.012985562,"gnawed fleshless by despair, and the **heart**'s horror stirs the silver hair. fresh","g ##na ##wed flesh ##less by despair , and the heart ' s horror stir ##s the silver hair . fresh",heart,A Funeral Fantasie,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/a-funeral-fantasie-30700
0.020944115,-0.011344312,"bleed the fiery wounds through all that agonizing **heart** undone still on the voiceless lips ""my father","bleed the fiery wounds through all that ago ##ni ##zing heart undone still on the voice ##less lips "" my father",heart,A Funeral Fantasie,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/a-funeral-fantasie-30700
0.020528892,-0.013739007,", kindled up at his kiss, and the **heart** of the maid was the prey of his chase.",", kind ##led up at his kiss , and the heart of the maid was the prey of his chase .",heart,A Funeral Fantasie,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/a-funeral-fantasie-30700
0.020129923,-0.008682939,"; and fix your claws in nicol's **heart**, for deil a bit o 't '","; and fix your claws in nico ##l ' s heart , for dei ##l a bit o ' t '",heart,Epitaph On William Nicol,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/epitaph-on-william-nicol-10097
0.018013034,0.01732397,"n dim cave, in seeming silence makes a soft **eye**-music of slow-waving boughs,","##n dim cave , in seeming silence makes a soft eye - music of slow - waving bo ##ugh ##s ,",eye,Airey-Force Valley,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/airey-force-valley-4727
0.021682078,-0.016124869,"my dearie? when sorrow wrings thy gentle **heart**, wilt thou let me cheer thee? by","my dear ##ie ? when sorrow wr ##ings thy gentle heart , wil ##t thou let me cheer thee ? by",heart,"An Ode - In Imitation of Horace, Book III. Ode II",Matthew Prior,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/matthew-prior/an-ode-in-imitation-of-horace-book-iii-ode-ii-2949
0.0209744,-0.016835665,"art, verily, in the bottom of my **heart**, of those unfilial fears i am","art , ve ##rily , in the bottom of my heart , of those un ##fi ##lia ##l fears i am",heart,"England, 1802 (V)",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/england-1802-v-3852
0.017528119,0.0155648915,"tears, and smiles. and now i see with **eye** serene the very pulse of the machine; a being","tears , and smiles . and now i see with eye serene the very pulse of the machine ; a being",eye,She Was A Phantom Of Delight,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/she-was-a-phantom-of-delight-3800
0.020938361,-0.01683587,"meet thee, summer, wont to fill my **heart** with gladness, when thy pleasant tide first came","meet thee , summer , won ##t to fill my heart with glad ##ness , when thy pleasant tide first came",heart,The Prelude - Book Ninth,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/prelude-book-ninth-4059
0.015452054,0.012241782,"joyance and of hope the hedge-rows shall **ring** loud, and on the slope the poplars sparkle","joy ##ance and of hope the hedge - rows shall ring loud , and on the slope the pop ##lars sparkle",ring,Upon Parson Beanes,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/upon-parson-beanes-19390
0.0170505,0.019193446,ers-by if looked at only with a careless **eye**; flowers or a richer produce ( did it suit,##ers - by if looked at only with a careless eye ; flowers or a richer produce ( did it suit,eye,Poor Robin,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/poor-robin-4705
0.015404549,0.016725482,"in lonely cell o mercury, assist my lab '**ring** sense that round the circle of the world would fly","in lonely cell o mercury , assist my lab ' ring sense that round the circle of the world would fly",ring,An Imitation Of Spenser,William Blake,18th Century,http://public-domain-poetry.com/william-blake/an-imitation-of-spenser-9212
0.014262032,0.016693898,"high. and thou, o warrior maid invincible, **arm**'d with the terrors of almighty jove","high . and thou , o warrior maid invincible , arm ' d with the terror ##s of almighty jo ##ve",arm,An Imitation Of Spenser,William Blake,18th Century,http://public-domain-poetry.com/william-blake/an-imitation-of-spenser-9212
0.020635044,-0.017228737,"potent call doubtless shall cheat full oft the **heart**'s desires; yet, while the rugged age","potent call doubt ##less shall cheat full of ##t the heart ' s desires ; yet , while the rugged age",heart,Ecclesiastical Sonnets - Part II. - III - Cistertian Monastery,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-ii-iii-cistertian-monastery-4378
0.016956288,0.0160538,"ancient aik, whose trunk was mould '**ring** down with years; his locks were bleached","ancient ai ##k , whose trunk was mo ##uld ' ring down with years ; his locks were b ##lea ##ched",ring,"Lament For James, Earl Of Glencairn",Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/lament-for-james-earl-of-glencairn-10013
0.021199066,-0.018355003,"these are shadows of the shaping brain that now my **heart**, alas! can ill sustain: we must","these are shadows of the shaping brain that now my heart , ala ##s ! can ill sustain : we must",heart,On Leaving A Place Of Residence,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/on-leaving-a-place-of-residence-9352
0.018210217,0.021179397,"dinous show; and, in a line of **eye**-sight linked with these, the hoary peaks","##din ##ous show ; and , in a line of eye - sight linked with these , the ho ##ary peaks",eye,An Essay Upon Satire,John Dryden,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-dryden/an-essay-upon-satire-14610
0.017942216,0.022096762,", and stature tall, black hair, and vivid **eye**, and meagre cheek, his prominent feature",", and stature tall , black hair , and vivid eye , and me ##ag ##re cheek , his prominent feature",eye,Ecclesiastical Sonnets - Part I. - XV - Paulinus,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-i-xv-paulinus-4351
0.017840238,0.028853491,", dishonest to the sight! his twisted **head** look'd backward on the way, and flag",", dish ##ones ##t to the sight ! his twisted head look ' d backward on the way , and flag",head,The Vowels. - A Tale,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/vowels-a-tale-10029
